case,number,f_73,f_59,f_25,f_120,f_55,f_178,f_179,f_81,f_17,f_47
Case010-2,153110,0.7894649505615234,0.6311792731285095,0.6782217025756836,0.645424485206604,0.7235386967658997,0.6666133403778076,0.4830267429351806,0.7240826487541199,0.759284496307373,0.7084152102470398
Case010-2,153242,0.6795120239257812,0.6534690260887146,0.7196249961853027,0.6260439157485962,0.6491153240203857,0.7142391204833984,0.6797776222229004,0.6575870513916016,0.5626291036605835,0.687975287437439
Case010-2,153310,0.5834300518035889,0.4639109373092651,0.619438648223877,0.650766134262085,0.5302402377128601,0.6186171770095825,0.556492805480957,0.5144778490066528,0.7029087543487549,0.4927377998828888
Case010-2,153452,0.6908508539199829,0.781694233417511,0.6603108644485474,0.7117947340011597,0.7705813050270081,0.6604388356208801,0.581864595413208,0.690906286239624,0.6313472390174866,0.7444753646850586
Case010-2,153460,0.6655604839324951,0.6343801021575928,0.6826145648956299,0.6759750843048096,0.6974290013313293,0.5047249794006348,0.4447710514068603,0.6488654613494873,0.7256596684455872,0.6817436814308167
Case010-2,153562,0.7826733589172363,0.7671686410903931,0.7411311864852905,0.7798393964767456,0.7841083407402039,0.6942446231842041,0.4997575283050537,0.6768951416015625,0.7723497152328491,0.7002310752868652
Case010-2,153760,0.5478087663650513,0.6858958601951599,0.5766666531562805,0.6622934937477112,0.6488019227981567,0.640113353729248,0.4243990182876587,0.6177338361740112,0.7485610842704773,0.6067749261856079
Case010-2,153810,0.7764608263969421,0.6786163449287415,0.7245625257492065,0.8309360146522522,0.7101129293441772,0.7132555842399597,0.6921965479850769,0.7436866164207458,0.8624456524848938,0.7407649755477905
Case010-2,153860,0.7959606051445007,0.5677825212478638,0.7807009220123291,0.8522513508796692,0.67643141746521,0.8550699353218079,0.7556923031806946,0.813327968120575,0.823790431022644,0.6963659524917603
Case010-2,153862,0.8261392712593079,0.6572413444519043,0.8239943385124207,0.8518290519714355,0.6750715374946594,0.8578013181686401,0.7037516236305237,0.8345985412597656,0.7299342155456543,0.7798367738723755
Case010-2,153910,0.8355945944786072,0.803663432598114,0.8492047786712646,0.8563004732131958,0.8191738128662109,0.8723511099815369,0.808861494064331,0.8912574648857117,0.8576051592826843,0.8453702926635742
